,streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,price,property-beds,property-baths,property-sqft,Garage,Property Type,Square Footage
10089,"2310 10448 UNIVERSITY DRIVE, Surrey, BC V3T 0S7",Surrey,BC,V3T 0S7,49.1924296,-122.850531,739900.0,2.0,2.0,879,,Condo,879 SQFT
10086,"10428 128 STREET, Surrey, BC V3T 5J1",Surrey,BC,V3T 5J1,49.1922219,-122.8673112,1899879.0,7.0,5.0,"3,725",,Single Family,"3,725 SQFT"
10082,"2901 10428 WHALLEY BOULEVARD, Surrey, BC V3T 1W6",Surrey,BC,V3T 1W6,49.191764,-122.8417626,599900.0,1.0,1.0,585,,Condo,585 SQFT
10078,"311 13458 95 AVENUE, Surrey, BC V1M 1M9",Surrey,BC,V1M 1M9,49.1753125,-122.8495565,492500.0,1.0,1.0,549,,Condo,549 SQFT
10075,"1504 13685 102 AVENUE, Surrey, BC V3T 1N7",Surrey,BC,V3T 1N7,49.1880492,-122.8438238,518000.0,1.0,1.0,468,,Condo,468 SQFT
10594,"10671 127A STREET, Surrey, BC V3V 5L7",Surrey,BC,V3V 5L7,49.1970044,-122.8692764,2650000.0,9.0,9.0,"5,819",,Single Family,"5,819 SQFT"
6499,"1202 10626 CITY PARKWAY, Surrey, BC V3T 0S3",Surrey,BC,V3T 0S3,49.1959821,-122.8482722,420000.0,1.0,1.0,439,,Condo,439 SQFT
10068,"3508 13350 CENTRAL AVENUE, Surrey, BC V3T 0S1",Surrey,BC,V3T 0S1,49.1901283,-122.8524915,795000.0,2.0,2.0,725,,Condo,725 SQFT
10684,"L02 13880 101 AVENUE, Surrey, BC V3T 5T1",Surrey,BC,V3T 5T1,49.1858817,-122.8374313,555000.0,2.0,2.0,"1,071",,Condo,"1,071 SQFT"
12404,"308 10778 138 STREET, Surrey, BC V3T 0S5",Surrey,BC,V3T 0S5,49.1986832,-122.8394854,665000.0,2.0,2.0,766,,Condo,766 SQFT
7123,"2309 13308 CENTRAL AVENUE, Surrey, BC V3T 0M4",Surrey,BC,V3T 0M4,49.1903583,-122.8537689,609000.0,2.0,2.0,703,,Condo,703 SQFT
12412,"418 13458 95 AVENUE, Surrey, BC V3V 1P5",Surrey,BC,V3V 1P5,49.1753125,-122.8495565,665900.0,2.0,2.0,794,,Condo,794 SQFT
10049,"1805 10777 UNIVERSITY DRIVE, Surrey, BC V3T 0E6",Surrey,BC,V3T 0E6,49.1984943,-122.8512214,428000.0,1.0,1.0,560,,Condo,560 SQFT
10045,"701 10333 133 STREET, Surrey, BC V3T 0V1",Surrey,BC,V3T 0V1,49.1902556,-122.854622,508888.0,1.0,1.0,543,,Condo,543 SQFT
7126,"1307 10448 UNIVERSITY DRIVE, Surrey, BC V3T 0S7",Surrey,BC,V3T 0S7,49.1924296,-122.850531,528800.0,1.0,1.0,610,,Condo,610 SQFT
12421,"3010 13615 FRASER HIGHWAY, Surrey, BC V3T 0P7",Surrey,BC,V3T 0P7,49.180819,-122.844191,718000.0,2.0,2.0,801,,Condo,801 SQFT
4253,"10012 PARK DRIVE, Surrey, BC V3V 3A6",Surrey,BC,V3V 3A6,49.184668,-122.873874,1899900.0,5.0,5.0,"2,859",,Single Family,"2,859 SQFT"
10073,"12181 97 AVENUE, Surrey, BC V3V 2C8",Surrey,BC,V3V 2C8,49.1791252,-122.8850797,1875000.0,7.0,5.0,"3,858",,Single Family,"3,858 SQFT"
11928,"12516 GROVE CRESCENT, Surrey, BC V3V 2L7",Surrey,BC,V3V 2L7,49.181649,-122.875847,1350000.0,4.0,2.0,"2,089",,Single Family,"2,089 SQFT"
11929,"508 13350 CENTRAL AVENUE, Surrey, BC V3T 0S1",Surrey,BC,V3T 0S1,49.1901283,-122.8524915,588888.0,2.0,1.0,626,,Condo,626 SQFT
10440,"903 13318 104 AVENUE, Surrey, BC V3T 0R2",Surrey,BC,V3T 0R2,49.1914701,-122.8534478,699000.0,2.0,2.0,845,,Condo,845 SQFT
10439,"411 10661 137A STREET, Surrey, BC V3T 4J7",Surrey,BC,V3T 4J7,49.1961346,-122.841158,585000.0,1.0,1.0,640,,Condo,640 SQFT
10504,"1211 10626 CITY PARKWAY, Surrey, BC V3T 0S3",Surrey,BC,V3T 0S3,49.1959821,-122.8482722,525000.0,1.0,1.0,694,,Condo,694 SQFT
4884,"119 5888 144 STREET, Surrey, BC V3X 0G8",Surrey,BC,V3X 0G8,49.1097601,-122.8229338,829900.0,4.0,4.0,"1,582",,Townhome,"1,582 SQFT"
4860,"1909 13696 100 AVENUE, Surrey, BC V3T 0L5",Surrey,BC,V3T 0L5,49.1840466,-122.8425558,565000.0,2.0,1.0,655,,Condo,655 SQFT
10429,"13 10488 124 STREET, Surrey, BC V3V 0E9",Surrey,BC,V3V 0E9,49.1925681,-122.8786856,1045000.0,4.0,4.0,"1,744",,Townhome,"1,744 SQFT"
4858,"12605 15A AVENUE, Surrey, BC V4A 1L5",Surrey,BC,V4A 1L5,49.0308708,-122.8727026,4988000.0,4.0,5.0,"4,032",,Single Family,"4,032 SQFT"
10421,"4106 9887 WHALLEY BOULEVARD, Surrey, BC V3T 0P4",Surrey,BC,V3T 0P4,49.1827913,-122.8429414,949000.0,2.0,2.0,802,,Condo,802 SQFT
4358,"13137 106A AVENUE, Surrey, BC V3T 2E4",Surrey,BC,V3T 2E4,49.1964045,-122.8583191,1349000.0,4.0,2.0,"2,016",,Single Family,"2,016 SQFT"
10514,"8 10050 137A STREET, Surrey, BC V3T 5M6",Surrey,BC,V3T 5M6,49.1854472,-122.8413752,798000.0,2.0,2.0,"1,300",,Townhome,"1,300 SQFT"
10418,"209 13933 105 BOULEVARD, Surrey, BC V3T 0R6",Surrey,BC,V3T 0R6,49.194322,-122.8364119,615000.0,2.0,2.0,817,,Condo,817 SQFT
10417,"1106 9981 WHALLEY BOULEVARD, Surrey, BC V3T 0G6",Surrey,BC,V3T 0G6,49.1832943,-122.8434469,439000.0,1.0,1.0,577,,Condo,577 SQFT
10517,"1806 9675 KING GEORGE BOULEVARD, Surrey, BC V3T 2V3",Surrey,BC,V3T 2V3,49.1783781,-122.8461161,410000.0,0.0,1.0,412,,Condo,412 SQFT
12112,"13961 115 AVENUE, Surrey, BC V3R 5Y3",Surrey,BC,V3R 5Y3,49.211692,-122.8353337,2488000.0,5.0,2.0,"2,574",,Single Family,"2,574 SQFT"
4856,"2608 13308 CENTRAL AVENUE, Surrey, BC V3T 0M4",Surrey,BC,V3T 0M4,49.1903583,-122.8537689,408000.0,1.0,1.0,452,,Condo,452 SQFT
10409,"13033 OLD YALE ROAD, Surrey, BC V3T 3C3",Surrey,BC,V3T 3C3,49.189341,-122.8608311,2600000.0,8.0,6.0,"3,350",,Single Family,"3,350 SQFT"
10408,"311 10786 140 STREET, Surrey, BC V0V 0V0",Surrey,BC,V0V 0V0,49.1986668,-122.8340225,519000.0,1.0,1.0,559,,Condo,559 SQFT
10407,"107 10786 140 STREET, Surrey, BC V0V 0V0",Surrey,BC,V0V 0V0,49.1986668,-122.8340225,839900.0,2.0,3.0,"1,284",,Townhome,"1,284 SQFT"
11998,"807 13318 104 AVENUE, Surrey, BC V3T 0R2",Surrey,BC,V3T 0R2,49.1914701,-122.8534478,479900.0,2.0,1.0,578,,Condo,578 SQFT
4894,"10586 127 STREET, Surrey, BC V3V 5K2",Surrey,BC,V3V 5K2,49.1951005,-122.8706076,2350000.0,3.0,2.0,"2,200",,Single Family,"2,200 SQFT"
10401,"208 10777 138 STREET, Surrey, BC V3T 0T5",Surrey,BC,V3T 0T5,49.1986851,-122.8397606,458000.0,1.0,1.0,522,,Condo,522 SQFT
4853,"1877 126 STREET, Surrey, BC V4A 3P4",Surrey,BC,V4A 3P4,49.0363307,-122.8727971,4298000.0,7.0,8.0,"6,172",,Single Family,"6,172 SQFT"
10396,"12840 104 AVENUE, Surrey, BC V3T 1T2",Surrey,BC,V3T 1T2,49.191422,-122.8664152,2490000.0,2.0,4.0,"1,087",,Single Family,"1,087 SQFT"
10393,"10712 140 STREET, Surrey, BC V3T 4N8",Surrey,BC,V3T 4N8,49.197235,-122.8338119,1498000.0,2.0,2.0,"1,600",,Single Family,"1,600 SQFT"
11996,"412 13439 94A AVENUE, Surrey, BC V3V 0G9",Surrey,BC,V3V 0G9,49.1741638,-122.8502735,489900.0,1.0,1.0,652,,Condo,652 SQFT
10389,"W201 10828 139A STREET, Surrey, BC V3R 0H3",Surrey,BC,V3R 0H3,49.1993076,-122.835504,460000.0,1.0,1.0,647,,Condo,647 SQFT
10382,"10837 128A STREET, Surrey, BC V3T 3E9",Surrey,BC,V3T 3E9,49.1996488,-122.866518,1449999.0,3.0,2.0,"1,803",,Single Family,"1,803 SQFT"
12086,"12420 96 AVENUE, Surrey, BC V3V 1X1",Surrey,BC,V3V 1X1,49.1769249,-122.8786204,1349000.0,3.0,4.0,"1,516",,Single Family,"1,516 SQFT"
10444,"1902 13318 104 AVENUE, Surrey, BC V3T 0R2",Surrey,BC,V3T 0R2,49.1914701,-122.8534478,689000.0,2.0,2.0,851,,Condo,851 SQFT
10445,"401 14295 103A AVENUE, Surrey, BC V3T 1T1",Surrey,BC,V3T 1T1,49.1906039,-122.8262483,572900.0,1.0,1.0,625,,Condo,625 SQFT
10446,"209 14295 103A AVENUE, Surrey, BC V3T 1T1",Surrey,BC,V3T 1T1,49.1906039,-122.8262483,638900.0,2.0,1.0,596,,Condo,596 SQFT
10474,"3701 13750 100 AVENUE, Surrey, BC V3T 0L3",Surrey,BC,V3T 0L3,49.1840276,-122.8414624,468000.0,1.0,1.0,512,,Condo,512 SQFT
4383,"216 13963 105 BOULEVARD, Surrey, BC V3T 0M9",Surrey,BC,V3T 0M9,49.194477,-122.8353648,659900.0,2.0,2.0,987,,Condo,987 SQFT
7905,"2008 13398 104 AVENUE, Surrey, BC V3T 1V6",Surrey,BC,V3T 1V6,49.191474,-122.851247,569000.0,2.0,2.0,685,,Condo,685 SQFT
12046,"209 13458 95 AVENUE, Surrey, BC V1M 1M9",Surrey,BC,V1M 1M9,49.1753125,-122.8495565,475000.0,1.0,1.0,577,,Condo,577 SQFT
10485,"14906 96 AVENUE, Surrey, BC V3R 1E7",Surrey,BC,V3R 1E7,49.1765489,-122.8092177,1799900.0,4.0,3.0,"1,930",,Single Family,"1,930 SQFT"
10468,"3201 13325 102A AVENUE, Surrey, BC V3T 0J5",Surrey,BC,V3T 0J5,49.1896697,-122.8533376,430000.0,1.0,1.0,602,,Condo,602 SQFT
10486,"13268 96 AVENUE, Surrey, BC V3V 1Y4",Surrey,BC,V3V 1Y4,49.176913,-122.855008,1838000.0,4.0,2.0,"1,829",,Single Family,"1,829 SQFT"
10487,"107 13858 108 AVENUE, Surrey, BC V3T 0T8",Surrey,BC,V3T 0T8,49.1987704,-122.8379597,548888.0,1.0,1.0,554,,Condo,554 SQFT
4376,"13248 98A AVENUE, Surrey, BC V3T 5E7",Surrey,BC,V3T 5E7,49.1817707,-122.8554964,1460000.0,5.0,3.0,"2,130",,Single Family,"2,130 SQFT"
10488,"L103 13555 GATEWAY DRIVE, Surrey, BC V3T 0B5",Surrey,BC,V3T 0B5,49.2014715,-122.8499711,365000.0,0.0,1.0,408,,Condo,408 SQFT
10489,"613 13838 108 AVENUE, Surrey, BC V3T 0T8",Surrey,BC,V3T 0T8,49.1987715,-122.8384926,568888.0,1.0,1.0,536,,Condo,536 SQFT
12057,"3706 9887 WHALLEY BOULEVARD, Surrey, BC V3T 0P4",Surrey,BC,V3T 0P4,49.1827913,-122.8429414,599000.0,2.0,1.0,658,,Condo,658 SQFT
12023,"404 10428 WHALLEY BOULEVARD, Surrey, BC V3T 1W6",Surrey,BC,V3T 1W6,49.191764,-122.8417626,739900.0,2.0,2.0,969,,Condo,969 SQFT
12064,"11712 97 AVENUE, Surrey, BC V3V 2B8",Surrey,BC,V3V 2B8,49.1788051,-122.8981735,1420000.0,5.0,4.0,"2,083",,Single Family,"2,083 SQFT"
10492,"2003 10333 133 STREET, Surrey, BC V3T 0V1",Surrey,BC,V3T 0V1,49.1902556,-122.854622,749999.0,2.0,2.0,628,,Condo,628 SQFT
12065,"1111 13675 107A AVENUE, Surrey, BC V3T 2H2",Surrey,BC,V3T 2H2,49.1976968,-122.8431117,599000.0,1.0,1.0,594,,Condo,594 SQFT
12066,"10338 142 STREET, Surrey, BC V3T 4S2",Surrey,BC,V3T 4S2,49.1902851,-122.8283889,2590000.0,8.0,5.0,"3,333",,Single Family,"3,333 SQFT"
10457,"324 13897 FRASER HIGHWAY, Surrey, BC V3T 0G8",Surrey,BC,V3T 0G8,49.180359,-122.837572,440000.0,1.0,1.0,574,,Condo,574 SQFT
10456,"10266 126 STREET, Surrey, BC V3V 5E7",Surrey,BC,V3V 5E7,49.1893302,-122.8723229,1799879.0,4.0,5.0,"2,799",,Single Family,"2,799 SQFT"
12070,"12609 113 AVENUE, Surrey, BC V3V 3M1",Surrey,BC,V3V 3M1,49.208256,-122.8727438,1215000.0,2.0,1.0,975,,Single Family,975 SQFT
4368,"3103 13615 FRASER HIGHWAY, Surrey, BC V3T 0P7",Surrey,BC,V3T 0P7,49.180819,-122.844191,638000.0,2.0,2.0,801,,Condo,801 SQFT
10451,"101 14295 103A AVENUE, Surrey, BC V3T 1T1",Surrey,BC,V3T 1T1,49.1906039,-122.8262483,399000.0,0.0,1.0,412,,Condo,412 SQFT
12021,"4004 13495 CENTRAL AVENUE, Surrey, BC V3T 0K2",Surrey,BC,V3T 0K2,49.1906403,-122.8481513,499900.0,1.0,1.0,563,,Condo,563 SQFT
4366,"13115 107A AVENUE, Surrey, BC V3T 2G9",Surrey,BC,V3T 2G9,49.1981942,-122.8590587,1549000.0,7.0,4.0,"1,997",,Single Family,"1,997 SQFT"
10449,"204 14295 103A AVENUE, Surrey, BC V3T 1T1",Surrey,BC,V3T 1T1,49.1906039,-122.8262483,794900.0,3.0,2.0,"1,038",,Condo,"1,038 SQFT"
10499,"11448 128 STREET, Surrey, BC V3R 2X3",Surrey,BC,V3R 2X3,49.2106966,-122.8670992,1150000.0,3.0,1.0,"1,100",,Single Family,"1,100 SQFT"
12062,"1903 10777 UNIVERSITY DRIVE, Surrey, BC V3T 0E6",Surrey,BC,V3T 0E6,49.1984943,-122.8512214,524900.0,1.0,1.0,570,,Condo,570 SQFT
9957,"101 14877 100 AVENUE, Surrey, BC V3R 3H1",Surrey,BC,V3R 3H1,49.1851443,-122.8108835,585000.0,3.0,2.0,"1,169",,Condo,"1,169 SQFT"
12149,"214 13228 OLD YALE ROAD, Surrey, BC V3T 0K3",Surrey,BC,V3T 0K3,49.187326,-122.855737,599000.0,2.0,2.0,847,,Condo,847 SQFT
10319,"409 13573 98A AVENUE, Surrey, BC V0V 0V0",Surrey,BC,V0V 0V0,49.181596,-122.8462105,829900.0,2.0,2.0,896,,Condo,896 SQFT
10316,"304 13350 CENTRAL AVENUE, Surrey, BC V3T 0S1",Surrey,BC,V3T 0S1,49.1901283,-122.8524915,449900.0,1.0,1.0,461,,Condo,461 SQFT
10314,"313 10333 133 STREET, Surrey, BC V3R 2H4",Surrey,BC,V3R 2H4,49.1902556,-122.854622,398888.0,0.0,1.0,346,,Condo,346 SQFT
10311,"415 13897 FRASER HIGHWAY, Surrey, BC V3T 0G8",Surrey,BC,V3T 0G8,49.180359,-122.837572,437000.0,1.0,1.0,596,,Condo,596 SQFT
10571,"1009 10333 133 STREET, Surrey, BC V3R 2H4",Surrey,BC,V3R 2H4,49.1902556,-122.854622,669000.0,2.0,2.0,737,,Condo,737 SQFT
10307,"9852 132 STREET, Surrey, BC V3T 3S6",Surrey,BC,V3T 3S6,49.1817854,-122.8562516,1249000.0,4.0,2.0,"1,890",,Single Family,"1,890 SQFT"
10575,"620 10777 138 STREET, Surrey, BC V3T 0T5",Surrey,BC,V3T 0T5,49.1986851,-122.8397606,649880.0,2.0,2.0,772,,Condo,772 SQFT
11949,"503 10428 WHALLEY BOULEVARD, Surrey, BC V3T 1W6",Surrey,BC,V3T 1W6,49.191764,-122.8417626,424000.0,1.0,1.0,504,,Condo,504 SQFT
11947,"2005 13398 104 AVENUE, Surrey, BC V3T 1V6",Surrey,BC,V3T 1V6,49.191474,-122.851247,575000.0,2.0,2.0,696,,Condo,696 SQFT
10293,"2210 13398 104 AVENUE, Surrey, BC V3T 1V6",Surrey,BC,V3T 1V6,49.191474,-122.851247,589000.0,2.0,2.0,753,,Condo,753 SQFT
12218,"12693 114A AVENUE, Surrey, BC V3V 3P3",Surrey,BC,V3V 3P3,49.2106902,-122.8703918,948000.0,2.0,1.0,720,,Single Family,720 SQFT
10287,"1013 13837 100 AVENUE, Surrey, BC V3T 5K9",Surrey,BC,V3T 5K9,49.1845918,-122.8394919,429000.0,1.0,1.0,708,,Condo,708 SQFT
10285,"13070 PEKIN PLACE, Surrey, BC V3T 1E5",Surrey,BC,V3T 1E5,49.18299,-122.8604865,1449000.0,5.0,3.0,"1,872",,Single Family,"1,872 SQFT"
11941,"12715 115A AVENUE, Surrey, BC V3V 3P9",Surrey,BC,V3V 3P9,49.2121458,-122.8695566,969900.0,3.0,1.0,"1,100",,Single Family,"1,100 SQFT"
10283,"2409 13685 102 AVENUE, Surrey, BC V3T 1N7",Surrey,BC,V3T 1N7,49.1880492,-122.8438238,429900.0,0.0,1.0,369,,Condo,369 SQFT
12226,"204 10455 UNIVERSITY DRIVE, Surrey, BC V3T 0A5",Surrey,BC,V3T 0A5,49.1923071,-122.8512755,448000.0,1.0,1.0,576,,Condo,576 SQFT
10586,"13840 100 AVENUE, Surrey, BC V3T 1J5",Surrey,BC,V3T 1J5,49.1840222,-122.8386596,2599606.0,3.0,2.0,"1,187",,Single Family,"1,187 SQFT"
10275,"13065 96 AVENUE, Surrey, BC V3V 1Y2",Surrey,BC,V3V 1Y2,49.1773576,-122.8605884,1399000.0,10.0,7.0,"3,143",,Single Family,"3,143 SQFT"
12230,"237 9458 PRINCE CHARLES BOULEVARD, Surrey, BC V3V 1S6",Surrey,BC,V3V 1S6,49.1749519,-122.8621456,679900.0,3.0,3.0,"1,545",,Townhome,"1,545 SQFT"
4311,"15081 ROBIN CRESCENT, Surrey, BC V3R 4X9",Surrey,BC,V3R 4X9,49.2056285,-122.8035839,1299999.0,5.0,3.0,"2,076",,Single Family,"2,076 SQFT"
12236,"306 13733 107A AVENUE, Surrey, BC V3T 0B7",Surrey,BC,V3T 0B7,49.1980553,-122.8419875,449000.0,1.0,1.0,660,,Condo,660 SQFT
10272,"2510 9675 KING GEORGE BOULEVARD, Surrey, BC V3T 2V3",Surrey,BC,V3T 2V3,49.1783781,-122.8461161,599606.0,1.0,1.0,643,,Condo,643 SQFT
12238,"109 13228 OLD YALE ROAD, Surrey, BC V3T 0K3",Surrey,BC,V3T 0K3,49.187326,-122.855737,749900.0,2.0,3.0,"1,120",,Condo,"1,120 SQFT"
10270,"14095 110 AVENUE, Surrey, BC V3R 1Z3",Surrey,BC,V3R 1Z3,49.2026995,-122.8316405,1448000.0,4.0,3.0,"1,505",,Single Family,"1,505 SQFT"
10264,"1801 13438 CENTRAL AVENUE, Surrey, BC V3T 0N2",Surrey,BC,V3T 0N2,49.1899919,-122.8503264,390000.0,0.0,1.0,401,,Condo,401 SQFT
12244,"13978 113A AVENUE, Surrey, BC V3R 2K2",Surrey,BC,V3R 2K2,49.2084943,-122.8347172,2589000.0,10.0,10.0,"6,439",,Single Family,"6,439 SQFT"
12248,"1710 10448 UNIVERSITY DRIVE, Surrey, BC V3T 0S7",Surrey,BC,V3T 0S7,49.1924296,-122.850531,849800.0,2.0,2.0,"1,076",,Condo,"1,076 SQFT"
10320,"2204 13573 98A AVENUE, Surrey, BC V0V 0V0",Surrey,BC,V0V 0V0,49.181596,-122.8462105,903900.0,2.0,2.0,895,,Condo,895 SQFT
10321,"3302 13573 98A AVENUE, Surrey, BC V0V 0V0",Surrey,BC,V0V 0V0,49.181596,-122.8462105,581900.0,1.0,1.0,512,,Condo,512 SQFT
10567,"10627 138A STREET, Surrey, BC V3T 4L2",Surrey,BC,V3T 4L2,49.1956178,-122.8386782,2800000.0,6.0,3.0,"4,360",,Single Family,"4,360 SQFT"
10331,"301 13458 95 AVENUE, Surrey, BC V3P 1P5",Surrey,BC,V3P 1P5,49.1753125,-122.8495565,475000.0,1.0,1.0,534,,Condo,534 SQFT
11986,"4505 13696 100 AVENUE, Surrey, BC V3T 0L5",Surrey,BC,V3T 0L5,49.1840466,-122.8425558,690000.0,2.0,2.0,774,,Condo,774 SQFT
10538,"10229 122 STREET, Surrey, BC V3V 4N1",Surrey,BC,V3V 4N1,49.1886368,-122.8844326,2298000.0,11.0,7.0,"5,827",,Single Family,"5,827 SQFT"
12154,"10823 129A STREET, Surrey, BC V3T 3K5",Surrey,BC,V3T 3K5,49.1995164,-122.863824,1599000.0,5.0,5.0,"3,285",,Single Family,"3,285 SQFT"
10371,"W502 10828 139A STREET, Surrey, BC V3R 0H3",Surrey,BC,V3R 0H3,49.1993076,-122.835504,699999.0,2.0,2.0,883,,Condo,883 SQFT
12157,"10450 138 STREET, Surrey, BC V3T 5T4",Surrey,BC,V3T 5T4,49.19247,-122.8394721,3499000.0,6.0,2.0,"2,880",,Single Family,"2,880 SQFT"
4342,"19020 60A AVENUE, Surrey, BC V3S 8C9",Surrey,BC,V3S 8C9,49.1120686,-122.6959026,1699000.0,5.0,3.0,"2,436",,Single Family,"2,436 SQFT"
4900,"7 15988 32 AVENUE, Surrey, BC V3Z 2J4",Surrey,BC,V3Z 2J4,49.059853,-122.780624,1278000.0,5.0,4.0,"2,802",,Townhome,"2,802 SQFT"
10366,"9864 128 STREET, Surrey, BC V3T 2Y6",Surrey,BC,V3T 2Y6,49.1819958,-122.8673593,1548800.0,5.0,3.0,"2,335",,Single Family,"2,335 SQFT"
4338,"314 15185 22 AVENUE, Surrey, BC V4A 9T4",Surrey,BC,V4A 9T4,49.042307,-122.8016678,899999.0,2.0,2.0,"1,338",,Condo,"1,338 SQFT"
10360,"10851 130 STREET, Surrey, BC V3T 3L9",Surrey,BC,V3T 3L9,49.1999241,-122.862303,2699900.0,8.0,9.0,"5,654",,Single Family,"5,654 SQFT"
10358,"410 13678 GROSVENOR ROAD, Surrey, BC V3R 5E2",Surrey,BC,V3R 5E2,49.200191,-122.842843,324000.0,0.0,1.0,335,,Condo,335 SQFT
10357,"2715 13750 100 AVENUE, Surrey, BC V3T 0L3",Surrey,BC,V3T 0L3,49.1840276,-122.8414624,478800.0,1.0,1.0,515,,Condo,515 SQFT
12147,"705 10428 WHALLEY BOULEVARD, Surrey, BC V3T 1W6",Surrey,BC,V3T 1W6,49.191764,-122.8417626,589888.0,1.0,1.0,589,,Condo,589 SQFT
4331,"201 1860 E SOUTHMERE CRESCENT, Surrey, BC V4A 6Y7",Surrey,BC,V4A 6Y7,49.0361654,-122.803905,394900.0,1.0,1.0,650,,Condo,650 SQFT
4414,"1401 10750 135A STREET, Surrey, BC V3T 0V4",Surrey,BC,V3T 0V4,49.1983528,-122.8470814,555000.0,1.0,1.0,567,,Condo,567 SQFT
10552,"12352 96 AVENUE, Surrey, BC V3V 1W7",Surrey,BC,V3V 1W7,49.1769633,-122.8805041,2099000.0,8.0,7.0,"3,850",,Single Family,"3,850 SQFT"
12180,"9974 117 STREET, Surrey, BC V3V 7H5",Surrey,BC,V3V 7H5,49.1842244,-122.8983531,1288000.0,3.0,3.0,"2,301",,Single Family,"2,301 SQFT"
10554,"315 10777 138 STREET, Surrey, BC V3R 4G5",Surrey,BC,V3R 4G5,49.1986851,-122.8397606,358880.0,0.0,1.0,338,,Condo,338 SQFT
11966,"10607 124A STREET, Surrey, BC V3V 0E2",Surrey,BC,V3V 0E2,49.1953781,-122.877595,1988888.0,7.0,7.0,"4,076",,Single Family,"4,076 SQFT"
10344,"10317 127 STREET, Surrey, BC V3V 5K1",Surrey,BC,V3V 5K1,49.190216,-122.8716171,1399000.0,5.0,2.0,"1,442",,Single Family,"1,442 SQFT"
10559,"3904 13615 FRASER HIGHWAY, Surrey, BC V3P 0P7",Surrey,BC,V3P 0P7,49.180819,-122.844191,769900.0,2.0,2.0,809,,Condo,809 SQFT
12191,"405 13933 105 BOULEVARD, Surrey, BC V3T 0R6",Surrey,BC,V3T 0R6,49.194322,-122.8364119,669900.0,2.0,2.0,819,,Condo,819 SQFT
10337,"10444 128 STREET, Surrey, BC V3T 5J1",Surrey,BC,V3T 5J1,49.1925615,-122.8672933,1999999.0,6.0,4.0,"2,800",,Single Family,"2,800 SQFT"
4322,"1204 10620 150 STREET, Surrey, BC V3R 7S1",Surrey,BC,V3R 7S1,49.1957128,-122.803555,614900.0,2.0,2.0,"1,000",,Townhome,"1,000 SQFT"
4321,"1809 13438 CENTRAL AVENUE, Surrey, BC V3T 0N2",Surrey,BC,V3T 0N2,49.1899919,-122.8503264,649900.0,2.0,2.0,747,,Condo,747 SQFT
11961,"1807 13696 100 AVENUE, Surrey, BC V3T 0L5",Surrey,BC,V3T 0L5,49.1840466,-122.8425558,449000.0,1.0,1.0,512,,Condo,512 SQFT
4330,"14 15030 28 AVENUE, Surrey, BC V4P 0H3",Surrey,BC,V4P 0H3,49.0534071,-122.8046387,1269000.0,4.0,4.0,"1,979",,Townhome,"1,979 SQFT"
9956,"3106 13495 CENTRAL AVENUE, Surrey, BC V3T 0K2",Surrey,BC,V3T 0K2,49.1906403,-122.8481513,699000.0,2.0,2.0,"1,043",,Condo,"1,043 SQFT"
9955,"3702 10448 UNIVERSITY DRIVE, Surrey, BC V3T 0S7",Surrey,BC,V3T 0S7,49.1924296,-122.850531,789000.0,2.0,2.0,827,,Condo,827 SQFT
7929,"1605 13685 102 AVENUE, Surrey, BC V3T 0S2",Surrey,BC,V3T 0S2,49.1880492,-122.8438238,520000.0,1.0,1.0,479,,Condo,479 SQFT
10771,"617 10661 137A STREET, Surrey, BC V3T 4J7",Surrey,BC,V3T 4J7,49.1961346,-122.841158,539900.0,2.0,1.0,622,,Condo,622 SQFT
9629,"227 10928 132 STREET, Surrey, BC V3T 3W7",Surrey,BC,V3T 3W7,49.201456,-122.8561484,299000.0,0.0,1.0,413,,Condo,413 SQFT
9628,"2010 10626 CITY PKY, Surrey, BC V3T 0S3",Surrey,BC,V3T 0S3,49.1959821,-122.8482722,630000.0,2.0,2.0,718,,Condo,718 SQFT
11752,"2802 13685 102 AVENUE, Surrey, BC V3T 1N7",Surrey,BC,V3T 1N7,49.1880492,-122.8438238,599900.0,2.0,2.0,678,,Condo,678 SQFT
11749,"617 13963 105 BOULEVARD, Surrey, BC V3T 0M9",Surrey,BC,V3T 0M9,49.194477,-122.8353648,689000.0,2.0,2.0,912,,Condo,912 SQFT
4486,"3485 150B STREET, Surrey, BC V3Z 0Z3",Surrey,BC,V3Z 0Z3,49.0653667,-122.8049217,1795900.0,4.0,4.0,"3,284",,Single Family,"3,284 SQFT"
12736,"2010 13428 105 AVENUE, Surrey, BC V3T 0S6",Surrey,BC,V3T 0S6,49.192983,-122.8499985,810000.0,2.0,2.0,797,,Condo,797 SQFT
10772,"318 13728 108 AVENUE, Surrey, BC V3T 0G2",Surrey,BC,V3T 0G2,49.1985061,-122.8420767,379888.0,1.0,1.0,430,,Condo,430 SQFT
10773,"417 13458 95TH AVENUE, Surrey, BC V3R 7W4",Surrey,BC,V3R 7W4,49.1753125,-122.8495565,514900.0,1.0,1.0,535,,Condo,535 SQFT
12740,"TH14 10468 UNIVERSITY DRIVE, Surrey, BC V3T 0S6",Surrey,BC,V3T 0S6,49.1928875,-122.8505421,1049999.0,3.0,3.0,"1,858",,Townhome,"1,858 SQFT"
